,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
1061,2023-02-22 21:03:18+00:00,MacGraeme42,"@ylecun The term neuro-symbolic does not appear on the linked page... so not sure the connection.

Back in the 80s I played with modal logic ideas and started building up diagrams of relationships among words &amp; predicates, I realized ""this is looking more an more like a neural network"".…",1,1,0,,,,,
1062,2023-02-22 21:01:43+00:00,tmoll_,@ylecun Julia is going to be the next major language used for ML. If the number of grad students using it right now is any indication 😂,0,3,0,,,,,
1063,2023-02-22 21:00:31+00:00,sergey48k,@ylecun Something that would make tensor dimension obvious to a reader.,0,1,0,,,,,
1064,2023-02-22 20:59:56+00:00,mapologo,"@ylecun The thing is, adoption is not about technical features. It's a mix of proper marketing and fitting into developers' day-to-day productivity.",0,0,0,,,,,
1065,2023-02-22 20:59:46+00:00,saplaksnis,@ylecun So it's really the white spaces that hindered ML...,0,1,0,,,,,
1066,2023-02-22 20:59:43+00:00,oceanexplains,@ylecun Honestly Swift would have been an amazing candidate (it actually still is!),0,0,0,,,,,
1067,2023-02-22 20:58:25+00:00,edwin_teejay,"@ylecun Lush was nice.

https://t.co/7XgK2939mW",0,0,0,,,,,
1068,2023-02-22 20:55:08+00:00,venuv62,"@ylecun classic chasm - strongly typed (+ panoply of type inferencing, closures, thread safe etc etc) languages are revered by AI innovators. weakly typed languages by mass market AI adopters",0,2,0,,,,,
1069,2023-02-22 20:54:13+00:00,Zedmor,"@ylecun What? I hadn't seen a single ML application where python overhead was a significant. Moreover GIL? How GIL affects ML applications? Any ML framework looks like this: https://t.co/ncIGNWYtjB

Python only job is to make API calls, not to process data.",0,5,0,,,,,
1070,2023-02-22 20:45:32+00:00,JustinEggar,"@ylecun Two fellows pissing in each others wheaties over Python (or technically one).

Who can build a simulation to determine who is right?",0,2,0,,,,,
1071,2023-02-22 20:44:43+00:00,thomega,@ylecun I'm curious: what is @tunguz hot take? He appears to have blocked me...,0,0,0,,,,,
1072,2023-02-22 20:38:33+00:00,ITsol4u,@ylecun Python is dependant reliant. And this makes it both powerful and eccentric. Often when you install a git cloned project you must spend time in a purpose built env to configure it. I have a solution.,0,0,0,,,,,
1073,2023-02-22 20:35:58+00:00,csabaveres,"@ylecun Oooh I love that web page. Nostalgic. That’s how the Web was meant to be, and that’s how I experienced it for many years. Thank you Tim Berners-Lee.",1,2,0,,,,,
1074,2023-02-22 20:34:04+00:00,cryptoID_info,"@ylecun Python is the new Basic, with the same one strength (easy to start), and the very same long list of shortcomings.",0,1,0,,,,,
1075,2023-02-22 20:32:31+00:00,theamazingdrj,"@ylecun Python is the Austin,TX of languages: aggressively meh, maybe OK, but overrated by its fans to the point of comedy.  “The GIL is good, actually, as is having to write every meaningful library in C”.",0,2,0,,,,,
1076,2023-02-22 20:31:04+00:00,_onionesque,"@ylecun To be fair, I don't think vision people would have even cared about implementing a ConvNet in 2005 without something big like ImageNet '12 results to change their minds.",0,2,0,,,,,
1077,2023-02-22 20:27:04+00:00,Vjeux,@ylecun @OuahabiAdnane We also did try with https://t.co/TQFKN45O33 but it didn’t go super far unfortunately,0,2,0,,,,,
1078,2023-02-22 20:26:19+00:00,mihaitensor,@ylecun Uncool take: Rust is the best language for Machine Learning,0,1,0,,,,,
1079,2023-02-22 20:25:59+00:00,vhogemann,@ylecun F#,0,0,0,,,,,
1080,2023-02-22 20:24:45+00:00,nvtby,@ylecun @OuahabiAdnane Those people shout quite loudly when meet with reality that Python costs 3x in production.,0,0,0,,,,,
1081,2023-02-22 20:21:55+00:00,nvtby,"@ylecun Yes, Python is a nightmare at production. From the other side, as an era of manual programming is eventually going nowhere, development of any new language (for humans) is a waste of money.",0,0,0,,,,,
1082,2023-02-22 20:20:17+00:00,RolandWank,@ylecun In your opinion. What’s the biggest strength of Lisp?,0,0,0,,,,,
1083,2023-02-22 20:19:14+00:00,josemhe,@ylecun Julia ❤️,0,0,0,,,,,
1084,2023-02-22 20:17:29+00:00,EvansLogi,@ylecun I don't think so,0,0,0,,,,,
1085,2023-02-22 20:14:51+00:00,jpgoodale1,@ylecun Would you recommend trying out Lisp for some deep learning projects even today? Just as a learning experience if nothing else,0,0,0,,,,,
1086,2023-02-22 20:02:34+00:00,aricaroline,@ylecun How close does Pyro come? Any other probabilistic programming languages?,0,0,0,,,,,
1087,2023-02-22 19:54:49+00:00,jamwalvikram,@ylecun @OuahabiAdnane 😂,0,0,0,,,,,
1088,2023-02-22 19:54:22+00:00,carlito_oliveir,@ylecun Anybody please tell me another language that has a pandas dataframe in it,1,0,0,,,,,
1089,2023-02-22 19:50:20+00:00,JeffreyESun,"@ylecun I am quite excited about Julia projects such as Flux and KNet, as well as a possible pure Julia frontend to PyTorch. As someone who works with intensive economic simulations using small neural networks, I lose a LOT of speed having to do the simulation part in Python",0,1,0,,,,,
1090,2023-02-22 19:43:50+00:00,chuston_ai,"@ylecun Amen! Preach the word, brother. https://t.co/vB8nX0m76k",0,1,0,,,,,
1091,2023-02-22 19:43:41+00:00,jrobens,@ylecun So much time on pyenv,0,0,0,,,,,
1092,2023-02-22 19:41:14+00:00,timrowledge,"@ylecun A properly interactive, reflective, dynamic, live, extensible, language is rather helpful. Not a dull, rigid, dead-text-in-files, blah pile of tedium.",0,0,0,,,,,
1093,2023-02-22 19:40:55+00:00,knavely,@ylecun We should have stuck with the Lisp Machine,0,1,0,,,,,
1094,2023-02-22 19:40:26+00:00,IFindAnomalies,"@ylecun Disagree! Matlab allowed rapid prototyping during the NN1.0 winter. Mixing and matching EE (2d/3d signal proc), stat, ideas with CS to come up with novel methods that still  had to wait for a decade for faster parallel procs to eventually evolve into NN2.0.",0,0,0,,,,,
1095,2023-02-22 19:37:36+00:00,GaryMarcus,"@ylecun 🤣@ylecun endorses the original symbol-manipulation language, LISP, for the win!",7,44,1,,,,,
1096,2023-02-22 19:34:26+00:00,coding_era,"@ylecun What are the practical implications of transitioning to a different language for ML, given the significant effort and resources required to make the switch?  🤔",0,0,0,,,,,
1097,2023-02-22 19:24:54+00:00,idoccor,"@ylecun I wrote a quant analysis platform on Julia and found the garbage collector to be a major bottleneck.

Sometimes a simple accumulator would spend 50% of it's time in GC without many ways to fine tune it.

Grass is always greener I guess.",0,2,0,,,,,
1098,2023-02-22 19:23:15+00:00,michaelaye,@ylecun Define bloated.,0,0,0,,,,,
1099,2023-02-22 19:22:07+00:00,EmadBarsoumPi,"@ylecun @ylecun @tunguz  Julia has the potential, and satisfy the above, but sadly haven't been widely used by the ML community. Regarding GIL, there is promising news: https://t.co/q4koh4Sqth",0,3,0,,,,,
1100,2023-02-22 19:20:26+00:00,bimrian,"@ylecun didn't @jeremyphoward already talk about this &amp; came around on this mentality?

https://t.co/oBf0TesZHk https://t.co/WymSbynWRw",0,1,0,,,,,
1101,2023-02-22 19:14:52+00:00,andrew_craton,"@ylecun @MetaAI I would enjoy a ""personality"" selector, so that a bias is introduced for the LLM to speak and contextualize as a ""professor"" or ""father"" or ""influencer"" etc.",0,0,0,,,,,
1102,2023-02-22 19:14:47+00:00,Sentdex,"@ylecun @OuahabiAdnane Is it possible that people have good reasons for wanting Python? 

Is it possible that those same reasons are why Python+ML has been so wildly successful?

Is it possible that if you stayed the course and engineers ""hated it"" that ML would have been held back considerably?",4,97,1,,,,,
1103,2023-02-22 19:14:42+00:00,Matthew87003241,@ylecun Only if humans loved them half as much as they do Python,0,0,0,,,,,
1104,2023-02-22 19:13:12+00:00,ChrSzegedy,"@ylecun I don't think Python (of today) is bad enough to incur enough problems to slow down progress.

I agree with Bojan, that people tend to overrate technical merits while underrate other aspects: tooling, libraries, popularity, package management, etc.",2,67,0,,,,,
1105,2023-02-22 19:10:04+00:00,MaxencePastor,@ylecun I get your point but disagree. Python made it accessible and amplified the snowball effect of having more people involved in the field leading to more innovation. Most of the people I have in my classes would not code in C++. Most ML hackers on GitHub either,1,2,0,,,,,
1106,2023-02-22 19:05:03+00:00,letalvoj,"@ylecun Julia is like if you take the worst from Matlab and PHP and sprinkle it with multiple dispatch and LLVM.

The frosting looks great, but you will suffer with severe diarrhea if you try to build anything production grade.",0,0,0,,,,,
1107,2023-02-22 19:04:14+00:00,frankzliu,@ylecun It's no less of a nightmare to implement it in C++.,1,0,0,,,,,
1108,2023-02-22 19:03:57+00:00,davidwbrw,@ylecun This has been my feeling for a long time.  I want a strongly typed language similar to TypeScript but that is fully compiled and good for ML and parallel computing. Golang could have been that but the designers got too creative.,0,0,0,,,,,
1109,2023-02-22 18:57:55+00:00,Skilenstein,@ylecun Rust?,0,0,0,,,,,
1110,2023-02-22 18:55:41+00:00,theJordanNoone,@ylecun The only language I learned in college was MatLab and it taught me bad habits that took years to untrain. It being baselined in college is not only expensive but detrimental to education quality.,1,23,2,,,,,
1111,2023-02-22 18:47:25+00:00,sid_sarasvati,"@ylecun It didn’t happen 
And did you know google tried swift for ml? Failed",0,0,0,,,,,
1112,2023-02-22 18:41:13+00:00,FViolst,@ylecun I trained my first MLP in Matlab back in 1999...you never forget your first love,0,0,0,,,,,
1113,2023-02-22 18:40:11+00:00,Insidedctm,"@ylecun @tunguz @ylecun I would suggest that it wasn’t the particular language that was important, but the fact that so many people ended up on a particular language and it’s associated packages (tf, PyTorch, numpy, etc). It was a coordination problem .
 
And Yann - whitespace? Really?",0,1,0,,,,,
1114,2023-02-22 18:38:26+00:00,Aaron_Silvas,@ylecun https://t.co/lEpP9nJo5n has that potential.,0,2,0,,,,,
1115,2023-02-22 18:37:36+00:00,rakesh_mallick,@ylecun When will Meta come out with its own ChatGPT equivalent? You already have OPT 175B .,1,0,0,,,,,
1116,2023-02-22 18:36:16+00:00,ItizAdz,@ylecun Or elixir,0,0,0,,,,,
1117,2023-02-22 18:34:49+00:00,magnetcoop,@ylecun Clojure,0,3,0,,,,,
1118,2023-02-22 18:31:58+00:00,JaloppySloppy,@ylecun Hinton disagrees (although i guess Alex net was python) https://t.co/g34OWM7dEq,0,2,0,,,,,
1119,2023-02-22 18:29:25+00:00,Moondust_777,"@ylecun Any language could easily replace python, it's used for ML because it was easily adopted because of how simple it was and tools were built around it, which is why I think Rust will be a preferred language in the future. Also python is slow rust is very fast",1,0,0,,,,,
1120,2023-02-22 18:21:17+00:00,SamKupferschmid,@ylecun 🤔,0,1,0,,,,,
1121,2023-02-22 18:21:06+00:00,_Philip_Martin,@ylecun The operator precedence in lisp not following classical mathematics is a major deterrent imo,0,0,0,,,,,
1122,2023-02-22 18:19:06+00:00,altryne,@ylecun @yacineMTB what made you... stop thinking about Javascript?,0,1,0,,,,,
1123,2023-02-22 18:18:17+00:00,ZaBong69,@ylecun Lisp had its chance. It didn’t make it.,0,0,0,,,,,
1124,2023-02-22 18:18:09+00:00,BasBuller,"@ylecun Not sure if this is a hot take, many people will agree with you Matlab was/is a nightmare! I for one agree with you",0,0,0,,,,,
1125,2023-02-22 18:15:02+00:00,AchilleTalon,@ylecun Read my lisp.,0,0,0,,,,,
1126,2023-02-22 18:07:33+00:00,SchraderValves,@ylecun So GPTx etc all programmed with Python?,0,0,0,,,,,
1127,2023-02-22 18:07:03+00:00,marsupialtail_2,@ylecun The fact python executes line by line unlike some compiled language is a feature not a bug. This makes mere mortals capable of debugging code.,0,0,0,,,,,
1128,2023-02-22 18:05:55+00:00,voilatility,@ylecun Even hotter: ML would have advanced faster if everyone wasn’t lazy and learned C. The end.,0,0,0,,,,,
1129,2023-02-22 18:05:52+00:00,strangecasts,"@ylecun It's been a while since I've had the chance to use them but I wonder how ML in a language with dependent types could look - ideally it'd allow leveraging the compiler for kernel generation XLA-style, and compiler warnings/errors for shape and architecture issues",0,0,0,,,,,
1130,2023-02-22 18:02:55+00:00,Opinion_Anonyme,@ylecun @OuahabiAdnane Isn't it a better argument than the ones you gave 'agaisnt' python tho?,1,0,0,,,,,
1131,2023-02-22 18:00:39+00:00,_sunilrawat,@ylecun Still prefer Java or Scala but they dont seem to be how kids learn CS nowadays.,2,3,0,,,,,
1132,2023-02-22 17:51:44+00:00,hmm__teresting,@ylecun @jackrusher #Clojure,0,0,0,,,,,
1133,2023-02-22 17:50:37+00:00,lowqualityintel,"@ylecun Its not to late to switch to Julia (its a good language!). Python is great because its so easy, but In my mind there is a weird contradiction between people doing all the advanced  ml stuff in a language that has multithreading issues. Dunno if multithreading is needed but still.",1,5,0,,,,,
1134,2023-02-22 17:50:16+00:00,jleplat,@ylecun https://t.co/EhDr9bgJ96,0,0,0,,,,,
1135,2023-02-22 17:46:18+00:00,mathsci4good,"@ylecun Coulda, shoulda, woulda. Unprovable counter factual.",0,0,0,,,,,
1136,2023-02-22 17:44:31+00:00,MarkHolum,"@ylecun why do you need multi threading in the front end language? You’re still actually writing the optimizers on a gpu, in c++, or fortran.  Python is just used as glue code",2,6,0,,,,,
1137,2023-02-22 17:37:55+00:00,lexextom,"@ylecun @OuahabiAdnane I've written a reasonable amount of lua. I think the issue is more 'lua sucks' x 3, or more precisely 'lua is really small so needs more typing' x 3.",0,1,0,,,,,
1138,2023-02-22 17:37:23+00:00,mszepien,@ylecun The trend towards real-time systems with continual learning means that a language with a strong concurrency story might have a chance to take over. Elixir is theoretically nice but node has the ecosystem behind it.,0,0,0,,,,,
1139,2023-02-22 17:34:30+00:00,jbseltzer,"@ylecun Ahem...#Clojure. @ylecun, there is a modern Lisp that satisfied those requirements.",0,3,0,,,,,
1140,2023-02-22 17:34:20+00:00,kelvindotchan,"@ylecun Is it true physicists started the whole python-&gt;ML path, “accidentally” choosing python as the code steering language to do underlying heavy computation?",1,0,0,,,,,
1141,2023-02-22 17:27:04+00:00,vijayganti,@ylecun Curious on your take on what made Python more popular than some of the others you list?,0,0,0,,,,,
1142,2023-02-22 17:24:56+00:00,hyposran,@ylecun Why I no longer recommend Julia https://t.co/jepveKHjL4,0,0,0,,,,,
1143,2023-02-22 17:23:24+00:00,russferriday,"@ylecun Yann, please... You are making me sad...",0,0,0,,,,,
1144,2023-02-22 17:22:47+00:00,jgmartn,@ylecun A DSL on top of Rust macros would be ideal.,0,0,0,,,,,
1145,2023-02-22 17:22:24+00:00,iiirogers,"@ylecun (in a fozzie bear voice) weka, weka, weka.. ML in Java starting in 1997: https://t.co/ywj0LuaGCB 🐻 For comparison, Python 2.0 wasn't released until 2000.",1,4,0,,,,,
1146,2023-02-22 17:22:24+00:00,arpagon,@ylecun #Elixir,0,0,0,,,,,
